STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/29/1941,0,,,,76,39
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/30/1941,0,,,,76,62
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/31/1941,0.28,,,,78,63
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/1/1941,0,,,,82,57
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/2/1941,0,,,,69,46
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/3/1941,0,,,,80,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/4/1941,0,,,,80,47
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/5/1941,0.07,,,,85,66
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/6/1941,0.06,,,,87,63
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/7/1941,0,,,,69,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/8/1941,0,,,,60,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/9/1941,0.12,,,,73,42
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/10/1941,0.54,,,,87,61
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/11/1941,0,,,,66,44
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/12/1941,0,,,,62,39
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/13/1941,0,,,,66,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/14/1941,0,,,,78,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/15/1941,0,,,,85,61
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/16/1941,0.02,,,,87,71
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/17/1941,0,,,,81,57
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/18/1941,0,,,,66,39
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/19/1941,0,,,,61,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/20/1941,0,,,,72,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/21/1941,0,,,,82,50
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/22/1941,0,,,,85,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/23/1941,0,,,,69,42
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/24/1941,0,,,,73,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/25/1941,0,,,,78,51
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/26/1941,0,,,,68,50
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/27/1941,0,,,,67,43
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/28/1941,0,,,,76,42
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/29/1941,0,,,,52,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/30/1941,0.17,,,,58,26
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/1/1941,0,,,,66,47
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/2/1941,0,,,,70,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/3/1941,0.52,,,,64,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/4/1941,0.03,,,,67,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/5/1941,0.27,,,,79,51
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/6/1941,0,,,,69,43
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/7/1941,0.06,,,,68,43
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/8/1941,0,,,,68,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/9/1941,0,,,,51,39
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/10/1941,0.24,,,,59,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/11/1941,0,,,,49,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/12/1941,0.12,,,,48,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/13/1941,0,,,,63,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/14/1941,0.04,,,,59,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/15/1941,0,,,,63,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/16/1941,0,,,,53,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/17/1941,0,,,,53,25
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/18/1941,0.28,,,,62,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/19/1941,0,,,,52,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/20/1941,0,,,,61,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/21/1941,0.2,,,,53,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/22/1941,0,,,,66,42
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/23/1941,0.31,,,,54,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/24/1941,0.11,,,,45,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/25/1941,0,,,,41,26
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/26/1941,0,,,,46,18
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/27/1941,0.21,,,,62,44
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/28/1941,0,,,,60,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/29/1941,0,,,,35,23
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/30/1941,0.1,,,,41,24
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/31/1941,0.11,,,,41,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/1/1941,1.02,,,,47,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/2/1941,0.01,,,,51,44
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/3/1941,0,,,,50,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/4/1941,0,,,,54,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/5/1941,0.01,,,,59,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/6/1941,0.18,,,,53,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/7/1941,0.27,,,,54,44
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/8/1941,0,,,,50,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/9/1941,0,,,,50,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/10/1941,0,,,,48,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/11/1941,0,,,,43,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/12/1941,0,,,,38,17
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/13/1941,0,,,,42,14
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/14/1941,0,,,,47,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/15/1941,0,,,,53,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/16/1941,0,,,,54,26
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/17/1941,0,,,,38,18
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/18/1941,0,,,,56,37
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/19/1941,0,,,,67,51
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/20/1941,0.08,,,,63,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/21/1941,0.1,,,,48,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/22/1941,0,,,,41,23
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/23/1941,0.11,,,,42,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/24/1941,0,,,,37,18
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/25/1941,0,,,,40,22
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/26/1941,0,,,,45,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/27/1941,0.05,,,,38,18
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/28/1941,0,,,,36,20
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/29/1941,0.01,,,,50,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/30/1941,0,,,,30,10
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/1/1941,0.04,,,,33,9
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/2/1941,0.05,,,,45,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/3/1941,0,,,,50,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/4/1941,0,,,,52,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/5/1941,0,,,,65,39
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/6/1941,0,,,,57,25
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/7/1941,0,,,,29,13
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/8/1941,0,,,,31,13
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/9/1941,0.04,,,,34,23
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/10/1941,0.05,,,,35,12
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/11/1941,0,,,,13,1
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/12/1941,0,,,,17,-3
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/13/1941,0.63,,,,33,11
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/14/1941,0.22,,,,34,24
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/15/1941,0,,,,32,22
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/16/1941,0,,,,38,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/17/1941,0.02,,,,39,8
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/18/1941,0,,,,42,9
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/19/1941,0,,,,41,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/20/1941,0.1,,,,32,1
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/21/1941,0,,,,9,-1
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/22/1941,0,,,,27,-6
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/23/1941,0.07,,,,39,24
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/24/1941,0.21,,,,52,37
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/25/1941,0.02,,,,43,26
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/26/1941,0,,,,33,23
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/27/1941,0.11,,,,42,24
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/28/1941,0,,,,25,19
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/29/1941,0,,,,21,9
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/30/1941,0,,,,20,3
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",12/31/1941,0.02,,,,30,10
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/1/1942,0.02,,,,38,25
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/2/1942,0.57,,,,45,23
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/3/1942,0,,,,24,10
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/4/1942,0.27,,,,25,14
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/5/1942,0.02,,,,30,11
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/6/1942,0,,,,16,-2
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/7/1942,0.03,,,,12,-10
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/8/1942,0,,,,7,-17
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/9/1942,0,,,,15,3
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/10/1942,0,,,,16,-13
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/11/1942,0,,,,16,-1
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/12/1942,0.03,,,,30,4
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/13/1942,0,,,,24,-5
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/14/1942,0,,,,36,3
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/15/1942,0.07,,,,29,6
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/16/1942,0,,,,12,-9
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/17/1942,0,,,,31,-8
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/18/1942,0,,,,41,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/19/1942,0.13,,,,38,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/20/1942,0,,,,34,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/21/1942,0.01,,,,29,20
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/22/1942,0,,,,31,16
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/23/1942,0,,,,39,23
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/24/1942,0,,,,39,20
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/25/1942,0,,,,21,10
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/26/1942,0.01,,,,31,11
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/27/1942,0.01,,,,34,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/28/1942,0,,,,28,1
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/29/1942,0,,,,7,-5
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/30/1942,0,,,,23,-8
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",1/31/1942,0.22,,,,31,21
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/1/1942,0.21,,,,34,13
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/2/1942,0.03,,,,13,-6
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/3/1942,0,,,,0,-19
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/4/1942,0,,,,17,-20
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/5/1942,0.16,,,,27,1
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/6/1942,0.04,,,,41,24
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/7/1942,0.04,,,,34,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/8/1942,0.3,,,,33,8
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/9/1942,0,,,,12,-7
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/10/1942,0,,,,16,-10
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/11/1942,0,,,,18,-11
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/12/1942,0,,,,13,-12
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/13/1942,0,,,,20,6
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/14/1942,0,,,,31,13
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/15/1942,0,,,,34,9
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/16/1942,0.17,,,,34,4
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/17/1942,0.03,,,,42,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/18/1942,0,,,,30,13
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/19/1942,0.01,,,,24,8
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/20/1942,0,,,,14,6
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/21/1942,0.06,,,,10,3
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/22/1942,0.05,,,,28,10
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/23/1942,0.01,,,,21,5
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/24/1942,0.01,,,,31,16
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/25/1942,0.04,,,,33,18
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/26/1942,0.01,,,,30,16
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/27/1942,0.02,,,,37,20
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/28/1942,0.01,,,,41,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/1/1942,0,,,,44,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/2/1942,0,,,,42,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/3/1942,0.16,,,,37,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/4/1942,0.06,,,,40,22
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/5/1942,0,,,,47,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/6/1942,0.03,,,,37,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/7/1942,0,,,,40,22
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/8/1942,0,,,,58,37
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/9/1942,0.41,,,,57,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/10/1942,0.06,,,,33,22
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/11/1942,0,,,,45,23
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/12/1942,0,,,,42,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/13/1942,0,,,,40,25
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/14/1942,0.12,,,,41,23
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/15/1942,0.05,,,,41,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/16/1942,0.09,,,,46,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/17/1942,0.43,,,,46,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/18/1942,0,,,,46,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/19/1942,0,,,,38,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/20/1942,0,,,,43,24
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/21/1942,0.36,,,,45,21
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/22/1942,0.57,,,,41,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/23/1942,0.07,,,,40,25
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/24/1942,0.02,,,,36,25
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/25/1942,0,,,,43,26
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/26/1942,0,,,,44,26
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/27/1942,0,,,,49,24
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/28/1942,0,,,,50,24
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/29/1942,0,,,,51,25
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/30/1942,0.23,,,,39,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/31/1942,0.06,,,,47,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/1/1942,0.15,,,,40,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/2/1942,0,,,,57,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/3/1942,0,,,,49,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/4/1942,0.12,,,,49,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/5/1942,0,,,,61,42
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/6/1942,0.16,,,,67,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/7/1942,0.33,,,,34,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/8/1942,0.01,,,,45,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/9/1942,0,,,,40,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/10/1942,0.1,,,,40,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/11/1942,0.31,,,,36,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/12/1942,0,,,,42,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/13/1942,0,,,,51,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/14/1942,0,,,,56,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/15/1942,1.38,,,,52,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/16/1942,0,,,,57,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/17/1942,0,,,,66,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/18/1942,0.27,,,,45,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/19/1942,0.53,,,,42,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/20/1942,0.05,,,,42,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/21/1942,0,,,,45,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/22/1942,0,,,,63,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/23/1942,0,,,,76,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/24/1942,0,,,,82,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/25/1942,0,,,,83,44
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/26/1942,0,,,,70,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/27/1942,0,,,,75,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/28/1942,0,,,,70,50
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/29/1942,0,,,,81,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/30/1942,0,,,,77,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/1/1942,0,,,,83,47
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/2/1942,0,,,,76,60
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/3/1942,0,,,,82,60
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/4/1942,0,,,,76,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/5/1942,0,,,,55,44
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/6/1942,0,,,,68,37
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/7/1942,0.49,,,,55,47
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/8/1942,0.03,,,,64,42
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/9/1942,0.02,,,,74,39
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/10/1942,0,,,,56,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/11/1942,0,,,,69,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/12/1942,0.27,,,,63,37
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/13/1942,0,,,,75,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/14/1942,0,,,,86,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/15/1942,0,,,,81,62
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/16/1942,0.11,,,,78,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/17/1942,0.46,,,,63,50
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/18/1942,0,,,,72,46
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/19/1942,0,,,,70,60
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/20/1942,0.03,,,,69,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/21/1942,0.39,,,,60,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/22/1942,0,,,,75,55
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/23/1942,0,,,,79,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/24/1942,0,,,,75,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/25/1942,0.01,,,,68,50
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/26/1942,0.07,,,,75,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/27/1942,0.06,,,,63,42
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/28/1942,0,,,,72,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/29/1942,0,,,,85,54
