album,track_name,line,lyric,element,element_artist
Lover,Cruel Summer,41,Every night that summer just to seal my fate (Oh),Bridge,Taylor Swift
Lover,Cruel Summer,42,"And I scream, ""For whatever it's worth",Bridge,Taylor Swift
Lover,Cruel Summer,43,"I love you, ain't that the worst thing you ever heard?""",Bridge,Taylor Swift
Lover,Cruel Summer,44,"He looks up, grinning like a devil",Bridge,Taylor Swift
Lover,Cruel Summer,45,"It's new, the shape of your body",Chorus,Taylor Swift
Lover,Cruel Summer,46,"It's blue, the feeling I've got",Chorus,Taylor Swift
Lover,Cruel Summer,47,"And it's ooh, whoa oh",Chorus,Taylor Swift
Lover,Cruel Summer,48,It's a cruel summer,Chorus,Taylor Swift
Lover,Cruel Summer,49,"It's cool, that's what I tell 'em",Chorus,Taylor Swift
Lover,Cruel Summer,50,No rules in breakable heaven,Chorus,Taylor Swift
Lover,Cruel Summer,51,"But ooh, whoa oh",Chorus,Taylor Swift
Lover,Cruel Summer,52,It's a cruel summer,Chorus,Taylor Swift
Lover,Cruel Summer,53,With you,Chorus,Taylor Swift
Lover,Cruel Summer,54,I'm drunk in the back of the car,Outro,Taylor Swift
Lover,Cruel Summer,55,And I cried like a baby coming home from the bar (Oh),Outro,Taylor Swift
Lover,Cruel Summer,56,"Said, ""I'm fine,"" but it wasn't true",Outro,Taylor Swift
Lover,Cruel Summer,57,I don't wanna keep secrets just to keep you,Outro,Taylor Swift
Lover,Cruel Summer,58,And I snuck in through the garden gate,Outro,Taylor Swift
Lover,Cruel Summer,59,Every night that summer just to seal my fate (Oh),Outro,Taylor Swift
Lover,Cruel Summer,60,"And I scream, ""For whatever it's worth",Outro,Taylor Swift
Lover,Cruel Summer,61,"I love you, ain't that the worst thing you ever heard?""",Outro,Taylor Swift
Lover,Cruel Summer,62,"(Yeah, yeah, yeah, yeah)",Outro,Taylor Swift
Lover,Lover,1,We could leave the Christmas lights up 'til January,Verse 1,Taylor Swift
Lover,Lover,2,"And this is our place, we make the rules",Verse 1,Taylor Swift
Lover,Lover,3,"And there's a dazzling haze, a mysterious way about you, dear",Verse 1,Taylor Swift
Lover,Lover,4,Have I known you twenty seconds or twenty years?,Verse 1,Taylor Swift
Lover,Lover,5,Can I go where you go?,Chorus,Taylor Swift
Lover,Lover,6,Can we always be this close?,Chorus,Taylor Swift
Lover,Lover,7,"Forever and ever, ah",Chorus,Taylor Swift
Lover,Lover,8,"Take me out, and take me home",Chorus,Taylor Swift
Lover,Lover,9,"You're my, my, my, my lover",Chorus,Taylor Swift
Lover,Lover,10,We could let our friends crash in the living room,Verse 2,Taylor Swift
Lover,Lover,11,"This is our place, we make the call",Verse 2,Taylor Swift
Lover,Lover,12,And I'm highly suspicious that everyone who sees you wants you,Verse 2,Taylor Swift
Lover,Lover,13,"I've loved you three summers now, honey, but I want 'em all",Verse 2,Taylor Swift
Lover,Lover,14,Can I go where you go?,Chorus,Taylor Swift
Lover,Lover,15,Can we always be this close?,Chorus,Taylor Swift
Lover,Lover,16,"Forever and ever, ah",Chorus,Taylor Swift
Lover,Lover,17,"Take me out, and take me home (Forever and ever)",Chorus,Taylor Swift
Lover,Lover,18,"You're my, my, my, my lover",Chorus,Taylor Swift
Lover,Lover,19,"Ladies and gentlemen, will you please stand?",Bridge,Taylor Swift
Lover,Lover,20,With every guitar string scar on my hand,Bridge,Taylor Swift
Lover,Lover,21,I take this magnetic force of a man to be my lover,Bridge,Taylor Swift
Lover,Lover,22,My heart's been borrowed and yours has been blue,Bridge,Taylor Swift
Lover,Lover,23,All's well that ends well to end up with you,Bridge,Taylor Swift
Lover,Lover,24,Swear to be overdramatic and true to my lover,Bridge,Taylor Swift
Lover,Lover,25,And you'll save all your dirtiest jokes for me,Bridge,Taylor Swift
Lover,Lover,26,"And at every table, I'll save you a seat, lover",Bridge,Taylor Swift
Lover,Lover,27,Can I go where you go?,Chorus,Taylor Swift
Lover,Lover,28,Can we always be this close?,Chorus,Taylor Swift
Lover,Lover,29,"Forever and ever, ah",Chorus,Taylor Swift
Lover,Lover,30,"Take me out, and take me home (Forever and ever)",Chorus,Taylor Swift
Lover,Lover,31,"You're my, my, my, my",Chorus,Taylor Swift
Lover,Lover,32,"Oh, you're my, my, my, my",Chorus,Taylor Swift
Lover,Lover,33,"Darling, you're my, my, my, my lover",Chorus,Taylor Swift
Lover,The Man,1,"I would be complex, I would be cool",Verse 1,Taylor Swift
Lover,The Man,2,They'd say I played the field before I found someone to commit to,Verse 1,Taylor Swift
Lover,The Man,3,And that would be okay for me to do,Verse 1,Taylor Swift
Lover,The Man,4,Every conquest I had made would make me more of a boss to you,Verse 1,Taylor Swift
Lover,The Man,5,I'd be a fearless leader,Pre-Chorus,Taylor Swift
Lover,The Man,6,I'd be an alpha type,Pre-Chorus,Taylor Swift
Lover,The Man,7,When everyone believes ya,Pre-Chorus,Taylor Swift
Lover,The Man,8,What's that like?,Pre-Chorus,Taylor Swift
Lover,The Man,9,I'm so sick of running as fast as I can,Chorus,Taylor Swift
Lover,The Man,10,Wondering if I'd get there quicker if I was a man,Chorus,Taylor Swift
Lover,The Man,11,And I'm so sick of them coming at me again,Chorus,Taylor Swift
Lover,The Man,12,"'Cause if I was a man, then I'd be the man",Chorus,Taylor Swift
Lover,The Man,13,I'd be the man,Chorus,Taylor Swift
Lover,The Man,14,I'd be the man,Chorus,Taylor Swift
Lover,The Man,15,"They'd say I hustled, put in the work",Verse 2,Taylor Swift
Lover,The Man,16,They wouldn't shake their heads and question how much of this I deserve,Verse 2,Taylor Swift
Lover,The Man,17,"What I was wearing, if I was rude",Verse 2,Taylor Swift
Lover,The Man,18,Could all be separated from my good ideas and power moves,Verse 2,Taylor Swift
Lover,The Man,19,"And they would toast to me, oh, let the players play",Pre-Chorus,Taylor Swift
Lover,The Man,20,I'd be just like Leo in Saint-Tropez,Pre-Chorus,Taylor Swift
Lover,The Man,21,I'm so sick of running as fast as I can,Chorus,Taylor Swift
Lover,The Man,22,Wondering if I'd get there quicker if I was a man,Chorus,Taylor Swift
Lover,The Man,23,And I'm so sick of them coming at me again,Chorus,Taylor Swift
Lover,The Man,24,"'Cause if I was a man, then I'd be the man",Chorus,Taylor Swift
Lover,The Man,25,I'd be the man,Chorus,Taylor Swift
Lover,The Man,26,I'd be the man,Chorus,Taylor Swift
Lover,The Man,27,What's it like to brag about raking in dollars,Bridge,Taylor Swift
Lover,The Man,28,And getting bitches and models?,Bridge,Taylor Swift
Lover,The Man,29,And it's all good if you're bad,Bridge,Taylor Swift
Lover,The Man,30,And it's okay if you're mad,Bridge,Taylor Swift
Lover,The Man,31,If I was out flashing my dollars,Bridge,Taylor Swift
Lover,The Man,32,"I'd be a bitch, not a baller",Bridge,Taylor Swift
Lover,The Man,33,They'd paint me out to be bad,Bridge,Taylor Swift
Lover,The Man,34,"So, it's okay that I'm mad",Bridge,Taylor Swift
Lover,The Man,35,I'm so sick of running as fast as I can,Chorus,Taylor Swift
Lover,The Man,36,Wondering if I'd get there quicker if I was a man (You know that),Chorus,Taylor Swift
Lover,The Man,37,And I'm so sick of them coming at me again (Coming at me again),Chorus,Taylor Swift
Lover,The Man,38,'Cause if I was a man (If I was a man),Chorus,Taylor Swift
Lover,The Man,39,Then I'd be the man (Then I'd be the man),Chorus,Taylor Swift
Lover,The Man,40,I'm so sick of running as fast as I can (As fast as I can),Chorus,Taylor Swift
Lover,The Man,41,Wondering if I'd get there quicker if I was a man (Hey),Chorus,Taylor Swift
Lover,The Man,42,And I'm so sick of them coming at me again (Coming at me again),Chorus,Taylor Swift
Lover,The Man,43,"'Cause if I was a man (If I was a man), then I'd be the man",Chorus,Taylor Swift
Lover,The Man,44,I'd be the man,Chorus,Taylor Swift
Lover,The Man,45,I'd be the man (Oh),Chorus,Taylor Swift
Lover,The Man,46,I'd be the man (Yeah),Chorus,Taylor Swift
Lover,The Man,47,I'd be the man (I'd be the man),Chorus,Taylor Swift
Lover,The Man,48,"If I was a man, then I'd be the man",Outro,Taylor Swift
Lover,The Archer,1,"Combat, I'm ready for combat",Verse 1,Taylor Swift
Lover,The Archer,2,"I say I don't want that, but what if I do?",Verse 1,Taylor Swift
Lover,The Archer,3,'Cause cruelty wins in the movies,Verse 1,Taylor Swift
Lover,The Archer,4,I've got a hundred thrown-out speeches I almost said to you,Verse 1,Taylor Swift
Lover,The Archer,5,"Easy they come, easy they go",Pre-Chorus,Taylor Swift
Lover,The Archer,6,"I jump from the train, I ride off alone",Pre-Chorus,Taylor Swift
Lover,The Archer,7,"I never grew up, it's getting so old",Pre-Chorus,Taylor Swift
Lover,The Archer,8,Help me hold on to you,Pre-Chorus,Taylor Swift
Lover,The Archer,9,"I've been the archer, I've been the prey",Chorus,Taylor Swift
Lover,The Archer,10,"Who could ever leave me, darling",Chorus,Taylor Swift
Lover,The Archer,11,But who could stay?,Chorus,Taylor Swift
Lover,The Archer,12,"Dark side, I search for your dark side",Verse 2,Taylor Swift
Lover,The Archer,13,"But what if I'm alright, right, right, right here?",Verse 2,Taylor Swift
Lover,The Archer,14,And I cut off my nose just to spite my face,Verse 2,Taylor Swift
Lover,The Archer,15,Then I hate my reflection for years and years,Verse 2,Taylor Swift
Lover,The Archer,16,"I wake in the night, I pace like a ghost",Pre-Chorus,Taylor Swift
Lover,The Archer,17,"The room is on fire, invisible smoke",Pre-Chorus,Taylor Swift
Lover,The Archer,18,And all of my heroes die all alone,Pre-Chorus,Taylor Swift
Lover,The Archer,19,Help me hold on to you,Pre-Chorus,Taylor Swift
Lover,The Archer,20,"I've been the archer, I've been the prey",Chorus,Taylor Swift
Lover,The Archer,21,"Screaming, who could ever leave me, darling",Chorus,Taylor Swift
Lover,The Archer,22,But who could stay?,Chorus,Taylor Swift
Lover,The Archer,23,"(I see right through me, I see right through me)",Chorus,Taylor Swift
Lover,The Archer,24,'Cause they see right through me,Bridge,Taylor Swift
Lover,The Archer,25,They see right through me,Bridge,Taylor Swift
Lover,The Archer,26,They see right through,Bridge,Taylor Swift
Lover,The Archer,27,Can you see right through me?,Bridge,Taylor Swift
Lover,The Archer,28,They see right through,Bridge,Taylor Swift
Lover,The Archer,29,They see right through me,Bridge,Taylor Swift
Lover,The Archer,30,I see right through me,Bridge,Taylor Swift
Lover,The Archer,31,I see right through me,Bridge,Taylor Swift
Lover,The Archer,32,"All the king's horses, all the king's men",Pre-Chorus,Taylor Swift
Lover,The Archer,33,Couldn't put me together again,Pre-Chorus,Taylor Swift
Lover,The Archer,34,'Cause all of my enemies started out friends,Pre-Chorus,Taylor Swift
Lover,The Archer,35,Help me hold on to you,Pre-Chorus,Taylor Swift
Lover,The Archer,36,"I've been the archer, I've been the prey",Chorus,Taylor Swift
Lover,The Archer,37,"Who could ever leave me, darling",Chorus,Taylor Swift
Lover,The Archer,38,But who could stay?,Chorus,Taylor Swift
Lover,The Archer,39,"(I see right through me, I see right through me)",Chorus,Taylor Swift
Lover,The Archer,40,Who could stay?,Chorus,Taylor Swift
Lover,The Archer,41,Who could stay?,Chorus,Taylor Swift
Lover,The Archer,42,Who could stay?,Chorus,Taylor Swift
Lover,The Archer,43,You could stay,Chorus,Taylor Swift
Lover,The Archer,44,You could stay,Chorus,Taylor Swift
Lover,The Archer,45,"Combat, I'm ready for combat",Outro,Taylor Swift
Lover,I Think He Knows,1,I think he knows,Verse 1,Taylor Swift
Lover,I Think He Knows,2,His footprints on the sidewalk,Verse 1,Taylor Swift
Lover,I Think He Knows,3,Lead to where I can't stop,Verse 1,Taylor Swift
Lover,I Think He Knows,4,Go there every night,Verse 1,Taylor Swift
Lover,I Think He Knows,5,I think he knows,Verse 1,Taylor Swift
Lover,I Think He Knows,6,His hands around a cold glass,Verse 1,Taylor Swift
Lover,I Think He Knows,7,Make me wanna know that,Verse 1,Taylor Swift
Lover,I Think He Knows,8,Body like it's mine,Verse 1,Taylor Swift
Lover,I Think He Knows,9,He got that boyish look that I like in a man,Pre-Chorus,Taylor Swift
Lover,I Think He Knows,10,"I am an architect, I'm drawing up the plans",Pre-Chorus,Taylor Swift
Lover,I Think He Knows,11,"It's like I'm 17, nobody understands",Pre-Chorus,Taylor Swift
Lover,I Think He Knows,12,No one understands,Pre-Chorus,Taylor Swift
Lover,I Think He Knows,13,He got my heartbeat,Chorus,Taylor Swift
Lover,I Think He Knows,14,Skipping down 16th Avenue,Chorus,Taylor Swift
Lover,I Think He Knows,15,"Got that, ah, I mean",Chorus,Taylor Swift
Lover,I Think He Knows,16,Wanna see what's under that attitude like,Chorus,Taylor Swift
Lover,I Think He Knows,17,"I want you, bless my soul",Chorus,Taylor Swift
Lover,I Think He Knows,18,"And I ain't gotta tell him, I think he knows",Chorus,Taylor Swift
Lover,I Think He Knows,19,I think he knows,Chorus,Taylor Swift
Lover,I Think He Knows,20,I think he knows,Verse 2,Taylor Swift
Lover,I Think He Knows,21,When we get all alone,Verse 2,Taylor Swift
Lover,I Think He Knows,22,I'll make myself at home,Verse 2,Taylor Swift
Lover,I Think He Knows,23,And he'll want me to stay,Verse 2,Taylor Swift
Lover,I Think He Knows,24,I think he knows,Verse 2,Taylor Swift
Lover,I Think He Knows,25,He'd better lock it down,Verse 2,Taylor Swift
Lover,I Think He Knows,26,Or I won't stick around,Verse 2,Taylor Swift
Lover,I Think He Knows,27,'Cause good ones never wait (Ha),Verse 2,Taylor Swift
Lover,I Think He Knows,28,He got that boyish look that I like in a man,Pre-Chorus,Taylor Swift
Lover,I Think He Knows,29,"I am an architect, I'm drawing up the plans",Pre-Chorus,Taylor Swift
Lover,I Think He Knows,30,"He's so obsessed with me and, boy, I understand",Pre-Chorus,Taylor Swift
Lover,I Think He Knows,31,"Boy, I understand",Pre-Chorus,Taylor Swift
Lover,I Think He Knows,32,He got my heartbeat (Heartbeat),Chorus,Taylor Swift
Lover,I Think He Knows,33,Skipping down 16th Avenue,Chorus,Taylor Swift
Lover,I Think He Knows,34,"Got that, ah, I mean (I mean)",Chorus,Taylor Swift
Lover,I Think He Knows,35,Wanna see what's under that attitude like,Chorus,Taylor Swift
Lover,I Think He Knows,36,"I want you, bless my soul",Chorus,Taylor Swift
Lover,I Think He Knows,37,"And I ain't gotta tell him, I think he knows",Chorus,Taylor Swift
Lover,I Think He Knows,38,I think he knows,Chorus,Taylor Swift
Lover,I Think He Knows,39,"I want you, bless my",Post-Chorus,Taylor Swift
Lover,I Think He Knows,40,"I want you, bless my",Post-Chorus,Taylor Swift
Lover,I Think He Knows,41,"I want you, bless my",Post-Chorus,Taylor Swift
Lover,I Think He Knows,42,"I want you, bless my soul",Post-Chorus,Taylor Swift
Lover,I Think He Knows,43,"Lyrical smile, indigo eyes, hand on my thigh",Bridge,Taylor Swift
Lover,I Think He Knows,44,"We could follow the sparks, I'll drive",Bridge,Taylor Swift
Lover,I Think He Knows,45,"Lyrical smile, indigo eyes, hand on my thigh",Bridge,Taylor Swift
Lover,I Think He Knows,46,"We could follow the sparks, I'll drive",Bridge,Taylor Swift
