county_id,county_state,metro,ruc,economic,population,no_hs,high_school,some_college,bachelor,poverty,minor_poverty,home_income
282,"Lincoln County,CO",No,8,4,5532,0.097,0.531,0.244,0.128,0.162,0.21,46690
283,"Logan County,CO",No,7,4,22440,0.105,0.327,0.363,0.205,0.145,0.169,53168
284,"Mesa County,CO",Yes,3,0,149288,0.099,0.273,0.354,0.274,0.144,0.197,51132
285,"Mineral County,CO",No,9,5,740,0.032,0.193,0.376,0.399,0.093,0.159,60210
286,"Moffat County,CO",No,7,2,13179,0.091,0.404,0.335,0.171,0.123,0.167,59500
287,"Montezuma County,CO",No,6,0,25838,0.105,0.294,0.315,0.286,0.163,0.288,50180
288,"Montrose County,CO",No,4,0,41255,0.112,0.318,0.331,0.239,0.116,0.174,52576
289,"Morgan County,CO",No,6,3,28296,0.199,0.311,0.314,0.176,0.122,0.153,55387
290,"Otero County,CO",No,6,0,18383,0.146,0.292,0.384,0.177,0.208,0.299,40064
291,"Ouray County,CO",No,9,5,4674,0.016,0.182,0.316,0.486,0.075,0.11,68900
292,"Park County,CO",Yes,1,5,17178,0.03,0.299,0.369,0.302,0.081,0.121,72121
293,"Phillips County,CO",No,9,1,4335,0.118,0.276,0.351,0.255,0.108,0.156,52367
294,"Pitkin County,CO",No,7,5,17786,0.037,0.148,0.184,0.631,0.068,0.062,89034
295,"Prowers County,CO",No,7,0,12092,0.179,0.259,0.388,0.174,0.216,0.286,42455
296,"Pueblo County,CO",Yes,3,0,163650,0.106,0.287,0.388,0.22,0.172,0.229,48308
297,"Rio Blanco County,CO",No,9,2,6477,0.072,0.337,0.388,0.202,0.108,0.12,63411
298,"Rio Grande County,CO",No,7,0,11457,0.157,0.302,0.304,0.237,0.145,0.234,44171
299,"Routt County,CO",No,7,5,24548,0.032,0.197,0.266,0.504,0.07,0.073,81033
300,"Saguache County,CO",No,9,1,6407,0.196,0.298,0.278,0.229,0.246,0.37,36869
301,"San Juan County,CO",No,9,5,711,0.071,0.267,0.317,0.345,0.144,0.204,46878
302,"San Miguel County,CO",No,9,5,7860,0.05,0.152,0.232,0.567,0.086,0.098,69458
303,"Sedgwick County,CO",No,9,1,2346,0.099,0.3,0.393,0.208,0.149,0.259,40009
304,"Summit County,CO",No,5,5,29924,0.067,0.19,0.233,0.51,0.067,0.071,80078
305,"Teller County,CO",Yes,2,5,24004,0.042,0.255,0.362,0.34,0.074,0.125,64850
306,"Washington County,CO",No,9,1,4829,0.075,0.32,0.443,0.162,0.137,0.196,47869
307,"Weld County,CO",Yes,2,0,288695,0.119,0.275,0.338,0.267,0.105,0.132,75629
308,"Yuma County,CO",No,7,1,10037,0.119,0.335,0.325,0.221,0.121,0.166,53253
309,"Fairfield County,CT",Yes,2,0,939566,0.101,0.217,0.209,0.474,0.1,0.127,91183
310,"Hartford County,CT",Yes,1,0,894591,0.105,0.269,0.249,0.378,0.112,0.155,73037
311,"Litchfield County,CT",No,4,0,184150,0.074,0.297,0.278,0.351,0.069,0.081,76304
312,"Middlesex County,CT",Yes,1,0,163881,0.058,0.261,0.266,0.415,0.067,0.081,88709
313,"New Haven County,CT",Yes,2,0,859688,0.099,0.309,0.243,0.349,0.116,0.167,67720
314,"New London County,CT",Yes,2,0,269545,0.081,0.298,0.288,0.333,0.098,0.125,67790
315,"Tolland County,CT",Yes,1,4,151505,0.054,0.275,0.259,0.412,0.08,0.064,89584
316,"Windham County,CT",Yes,2,0,116863,0.114,0.33,0.315,0.241,0.117,0.148,65182
317,"Kent County,DE",Yes,3,4,172752,0.129,0.332,0.304,0.236,0.138,0.196,54980
318,"New Castle County,DE",Yes,1,0,551887,0.085,0.306,0.25,0.359,0.116,0.155,69562
319,"Sussex County,DE",Yes,2,5,215843,0.123,0.328,0.284,0.265,0.123,0.216,59821
320,"District of Columbia,DC",Yes,1,4,670293,0.094,0.172,0.159,0.576,0.161,0.245,82533
321,"Alachua County,FL",Yes,2,4,260160,0.076,0.217,0.281,0.425,0.198,0.211,51026
322,"Baker County,FL",Yes,1,4,27680,0.155,0.428,0.284,0.134,0.154,0.217,52804
323,"Bay County,FL",Yes,3,5,180539,0.097,0.314,0.361,0.228,0.134,0.205,51777
324,"Bradford County,FL",No,6,0,27242,0.217,0.397,0.28,0.106,0.195,0.26,45075
325,"Brevard County,FL",Yes,2,0,570752,0.08,0.286,0.341,0.293,0.11,0.165,57612
326,"Broward County,FL",Yes,1,0,1881220,0.112,0.274,0.295,0.319,0.126,0.173,57200
327,"Calhoun County,FL",No,6,4,14464,0.219,0.419,0.263,0.099,0.213,0.293,38323
328,"Charlotte County,FL",Yes,3,5,174072,0.097,0.338,0.333,0.232,0.111,0.2,52724
329,"Citrus County,FL",Yes,3,0,142707,0.119,0.383,0.321,0.176,0.152,0.245,41556
330,"Clay County,FL",Yes,1,0,204537,0.089,0.316,0.355,0.241,0.088,0.121,62835
331,"Collier County,FL",Yes,2,5,356849,0.136,0.254,0.248,0.362,0.106,0.185,70649
332,"Columbia County,FL",No,4,4,68909,0.133,0.361,0.35,0.156,0.173,0.264,46195
333,"DeSoto County,FL",No,6,0,36118,0.273,0.431,0.181,0.114,0.261,0.345,37233
334,"Dixie County,FL",No,6,4,16430,0.207,0.447,0.252,0.094,0.247,0.311,37148
335,"Duval County,FL",Yes,1,0,914015,0.105,0.279,0.325,0.292,0.145,0.218,55733
336,"Escambia County,FL",Yes,2,0,309119,0.092,0.273,0.371,0.264,0.147,0.244,50644
337,"Flagler County,FL",Yes,2,0,105251,0.08,0.339,0.337,0.244,0.103,0.184,58975
338,"Franklin County,FL",No,6,4,11690,0.197,0.357,0.274,0.171,0.228,0.366,40297
339,"Gadsden County,FL",Yes,2,4,46320,0.207,0.366,0.261,0.167,0.236,0.382,42259
340,"Gilchrist County,FL",Yes,2,4,17519,0.141,0.422,0.296,0.142,0.168,0.238,42186
341,"Glades County,FL",No,6,0,13265,0.244,0.406,0.251,0.099,0.201,0.276,38680
342,"Gulf County,FL",Yes,3,4,16017,0.151,0.373,0.299,0.177,0.203,0.263,45426
343,"Hamilton County,FL",No,6,4,14345,0.239,0.44,0.228,0.093,0.276,0.359,36299
344,"Hardee County,FL",No,6,0,27286,0.242,0.479,0.174,0.104,0.27,0.382,39169
345,"Hendry County,FL",No,4,1,39876,0.343,0.348,0.227,0.082,0.24,0.335,44391
346,"Hernando County,FL",Yes,1,0,180953,0.126,0.364,0.335,0.175,0.141,0.193,45884
347,"Highlands County,FL",Yes,3,0,101388,0.153,0.38,0.298,0.17,0.208,0.385,39994
348,"Hillsborough County,FL",Yes,1,0,1366820,0.116,0.271,0.286,0.327,0.147,0.201,58361
349,"Holmes County,FL",No,6,4,19504,0.226,0.39,0.281,0.103,0.239,0.306,38040
350,"Indian River County,FL",Yes,3,5,148749,0.113,0.297,0.306,0.283,0.107,0.179,58228
351,"Jackson County,FL",No,6,4,48633,0.193,0.374,0.298,0.134,0.235,0.335,39545
352,"Jefferson County,FL",Yes,2,4,14229,0.179,0.333,0.267,0.22,0.179,0.286,46332
353,"Lafayette County,FL",No,9,4,8749,0.239,0.408,0.196,0.158,0.21,0.261,42689
354,"Lake County,FL",Yes,1,0,329101,0.107,0.329,0.337,0.227,0.115,0.195,52447
355,"Lee County,FL",Yes,2,5,702125,0.12,0.308,0.294,0.278,0.121,0.184,56343
356,"Leon County,FL",Yes,2,4,285753,0.064,0.191,0.288,0.457,0.207,0.201,51046
357,"Levy County,FL",No,6,0,40101,0.157,0.411,0.305,0.126,0.161,0.263,39037
358,"Liberty County,FL",No,8,4,8359,0.186,0.479,0.208,0.127,0.238,0.271,40814
359,"Madison County,FL",No,6,0,18605,0.193,0.381,0.288,0.138,0.228,0.325,38249
360,"Manatee County,FL",Yes,2,5,365259,0.108,0.304,0.295,0.293,0.104,0.173,59587
361,"Marion County,FL",Yes,2,0,345226,0.127,0.375,0.305,0.194,0.151,0.259,44517
362,"Martin County,FL",Yes,2,5,155716,0.095,0.252,0.324,0.33,0.107,0.164,61592
363,"Miami-Dade County,FL",Yes,1,0,2652077,0.185,0.277,0.249,0.288,0.16,0.226,52043
364,"Monroe County,FL",No,4,5,75685,0.087,0.273,0.307,0.333,0.12,0.192,67094
365,"Nassau County,FL",Yes,1,5,79404,0.086,0.327,0.304,0.282,0.104,0.137,66898
366,"Okaloosa County,FL",Yes,3,0,197278,0.082,0.247,0.365,0.306,0.127,0.181,62779
367,"Okeechobee County,FL",No,4,0,40519,0.25,0.384,0.252,0.114,0.215,0.344,42258
368,"Orange County,FL",Yes,1,5,1292973,0.115,0.245,0.301,0.338,0.156,0.228,58037
369,"Osceola County,FL",Yes,1,5,327292,0.132,0.319,0.343,0.205,0.134,0.202,50473
370,"Palm Beach County,FL",Yes,1,5,1424526,0.118,0.245,0.28,0.357,0.122,0.185,61735
371,"Pasco County,FL",Yes,1,0,502861,0.11,0.331,0.325,0.234,0.126,0.174,53788
372,"Pinellas County,FL",Yes,1,0,950255,0.089,0.283,0.319,0.31,0.117,0.162,52226
373,"Polk County,FL",Yes,2,0,657130,0.152,0.354,0.294,0.2,0.157,0.24,51354
374,"Putnam County,FL",No,4,0,73014,0.191,0.407,0.278,0.124,0.188,0.333,39578
375,"St. Johns County,FL",Yes,1,5,227761,0.054,0.214,0.294,0.437,0.066,0.073,81925
376,"St. Lucie County,FL",Yes,2,0,300622,0.139,0.337,0.321,0.203,0.121,0.185,53377
377,"Santa Rosa County,FL",Yes,2,0,167250,0.084,0.272,0.363,0.281,0.095,0.122,69541
378,"Sarasota County,FL",Yes,2,5,406589,0.072,0.291,0.291,0.347,0.103,0.167,61652
379,"Seminole County,FL",Yes,1,0,449882,0.057,0.217,0.343,0.382,0.099,0.134,67187
380,"Sumter County,FL",Yes,3,4,116409,0.084,0.302,0.302,0.311,0.093,0.266,55324
381,"Suwannee County,FL",No,6,0,43525,0.185,0.393,0.275,0.147,0.193,0.282,38525
382,"Taylor County,FL",No,6,3,22156,0.226,0.433,0.268,0.074,0.216,0.298,42307
383,"Union County,FL",No,6,0,15345,0.231,0.379,0.307,0.083,0.206,0.21,45906
384,"Volusia County,FL",Yes,2,0,521743,0.1,0.322,0.342,0.236,0.132,0.175,50285
385,"Wakulla County,FL",Yes,2,4,31677,0.121,0.359,0.336,0.184,0.119,0.162,58203
386,"Walton County,FL",Yes,3,5,63912,0.115,0.276,0.325,0.284,0.114,0.186,60973
387,"Washington County,FL",No,6,4,24590,0.188,0.415,0.28,0.117,0.228,0.32,39225
388,"Appling County,GA",No,7,0,18420,0.255,0.383,0.265,0.097,0.219,0.34,42781
389,"Atkinson County,GA",No,9,3,8270,0.309,0.403,0.189,0.099,0.261,0.422,36779
390,"Bacon County,GA",No,7,0,11186,0.185,0.419,0.296,0.101,0.228,0.336,38775
391,"Baker County,GA",Yes,3,1,3226,0.217,0.389,0.271,0.123,0.229,0.432,38288
392,"Baldwin County,GA",No,4,4,45402,0.156,0.364,0.271,0.209,0.238,0.313,42727
393,"Banks County,GA",No,8,0,18485,0.229,0.406,0.236,0.128,0.13,0.195,55384
394,"Barrow County,GA",Yes,1,0,75652,0.17,0.344,0.311,0.176,0.095,0.15,61413
395,"Bartow County,GA",Yes,1,3,103030,0.17,0.33,0.306,0.195,0.122,0.171,57409
396,"Ben Hill County,GA",No,7,3,17262,0.173,0.442,0.264,0.12,0.262,0.409,35020
397,"Berrien County,GA",No,6,0,19077,0.219,0.423,0.239,0.118,0.218,0.311,39412
398,"Bibb County,GA",Yes,3,0,153825,0.143,0.316,0.285,0.257,0.247,0.366,41390
399,"Bleckley County,GA",No,6,4,12823,0.124,0.417,0.287,0.172,0.187,0.28,46019
400,"Brantley County,GA",Yes,3,0,18577,0.2,0.466,0.252,0.082,0.183,0.293,41874
401,"Brooks County,GA",Yes,3,1,15721,0.172,0.381,0.295,0.152,0.245,0.337,36354
402,"Bryan County,GA",Yes,2,0,34928,0.081,0.256,0.338,0.326,0.086,0.115,79658
403,"Bulloch County,GA",No,4,4,73980,0.131,0.273,0.322,0.274,0.229,0.244,43766
404,"Burke County,GA",Yes,2,0,22694,0.208,0.374,0.291,0.126,0.22,0.332,42785
405,"Butts County,GA",Yes,1,0,23758,0.208,0.44,0.238,0.114,0.197,0.3,48831
406,"Calhoun County,GA",No,8,1,6473,0.257,0.393,0.257,0.094,0.372,0.432,33393
407,"Camden County,GA",No,4,4,52318,0.082,0.315,0.358,0.245,0.158,0.208,56555
408,"Candler County,GA",No,7,0,10853,0.234,0.361,0.264,0.141,0.246,0.353,35841
409,"Carroll County,GA",Yes,1,0,115071,0.163,0.332,0.3,0.206,0.168,0.215,52502
410,"Catoosa County,GA",Yes,2,0,65885,0.126,0.324,0.343,0.208,0.119,0.165,55807
411,"Charlton County,GA",No,6,0,12838,0.267,0.391,0.237,0.105,0.256,0.305,40499
412,"Chatham County,GA",Yes,2,0,283396,0.104,0.243,0.321,0.332,0.144,0.2,54165
413,"Chattahoochee County,GA",Yes,2,0,10808,0.072,0.259,0.336,0.334,0.173,0.193,46869
414,"Chattooga County,GA",No,6,3,25025,0.269,0.387,0.245,0.098,0.195,0.247,39513
415,"Cherokee County,GA",Yes,1,0,237224,0.086,0.228,0.316,0.37,0.074,0.094,82733
416,"Clarke County,GA",Yes,3,4,123270,0.129,0.211,0.233,0.427,0.27,0.3,42112
417,"Clay County,GA",No,9,4,3029,0.202,0.423,0.295,0.079,0.298,0.448,30239
418,"Clayton County,GA",Yes,1,0,275282,0.153,0.329,0.323,0.195,0.176,0.273,46059
419,"Clinch County,GA",No,6,3,6731,0.292,0.317,0.28,0.111,0.258,0.348,37593
420,"Cobb County,GA",Yes,1,0,735259,0.082,0.187,0.266,0.465,0.091,0.132,78603
421,"Coffee County,GA",No,7,0,42843,0.226,0.386,0.256,0.132,0.239,0.314,39480
422,"Colquitt County,GA",No,6,0,45531,0.262,0.394,0.22,0.125,0.239,0.338,38633
423,"Columbia County,GA",Yes,2,0,143322,0.074,0.249,0.326,0.351,0.071,0.098,82184
424,"Cook County,GA",No,6,0,17186,0.201,0.344,0.3,0.155,0.245,0.366,38827
425,"Coweta County,GA",Yes,1,0,138383,0.112,0.286,0.303,0.298,0.102,0.141,70974
426,"Crawford County,GA",Yes,3,0,12370,0.165,0.394,0.338,0.103,0.185,0.272,48004
427,"Crisp County,GA",No,6,0,22947,0.199,0.391,0.273,0.137,0.274,0.43,36096
428,"Dade County,GA",Yes,2,0,16299,0.209,0.358,0.295,0.139,0.136,0.183,48779
429,"Dawson County,GA",Yes,1,5,23662,0.14,0.286,0.271,0.304,0.087,0.134,68835
430,"Decatur County,GA",No,6,0,27002,0.184,0.361,0.309,0.146,0.232,0.357,38441
431,"DeKalb County,GA",Yes,1,0,734028,0.11,0.208,0.248,0.434,0.143,0.234,63477
432,"Dodge County,GA",No,6,4,21084,0.168,0.423,0.273,0.137,0.265,0.339,35636
433,"Dooly County,GA",No,6,3,14076,0.248,0.396,0.243,0.113,0.291,0.382,37278
434,"Dougherty County,GA",Yes,3,4,91310,0.175,0.29,0.321,0.214,0.295,0.437,38806
435,"Douglas County,GA",Yes,1,0,140087,0.12,0.307,0.301,0.271,0.126,0.209,60512
436,"Early County,GA",No,6,3,10471,0.199,0.36,0.285,0.156,0.265,0.404,34984
437,"Echols County,GA",Yes,3,0,3992,0.285,0.382,0.245,0.088,0.244,0.363,38667
438,"Effingham County,GA",Yes,2,3,57625,0.12,0.378,0.301,0.201,0.083,0.123,65793
439,"Elbert County,GA",No,6,3,19364,0.226,0.431,0.235,0.108,0.185,0.301,39681
440,"Emanuel County,GA",No,7,3,22515,0.208,0.429,0.239,0.124,0.251,0.344,37574
441,"Evans County,GA",No,6,3,10765,0.257,0.375,0.214,0.155,0.266,0.387,37319
442,"Fannin County,GA",No,8,5,24726,0.133,0.343,0.312,0.213,0.168,0.272,43439
443,"Fayette County,GA",Yes,1,0,110475,0.052,0.207,0.275,0.465,0.05,0.076,95021
444,"Floyd County,GA",Yes,3,0,96755,0.19,0.331,0.275,0.204,0.207,0.323,44906
445,"Forsyth County,GA",Yes,1,0,212624,0.072,0.166,0.245,0.517,0.05,0.054,105921
446,"Franklin County,GA",No,8,0,22458,0.2,0.401,0.263,0.135,0.164,0.255,42904
447,"Fulton County,GA",Yes,1,0,1004892,0.079,0.183,0.224,0.514,0.135,0.193,70808
448,"Gilmer County,GA",No,6,5,29665,0.181,0.364,0.254,0.2,0.174,0.302,47757
449,"Glascock County,GA",No,9,0,3016,0.226,0.421,0.262,0.09,0.175,0.212,42820
450,"Glynn County,GA",Yes,3,4,83144,0.121,0.27,0.313,0.296,0.166,0.266,53906
451,"Gordon County,GA",No,4,3,56517,0.223,0.352,0.281,0.144,0.168,0.268,49101
452,"Grady County,GA",No,6,0,24955,0.197,0.378,0.283,0.141,0.2,0.311,41002
453,"Greene County,GA",No,6,5,16806,0.168,0.336,0.237,0.258,0.193,0.354,54016
454,"Gwinnett County,GA",Yes,1,0,885875,0.123,0.228,0.288,0.361,0.092,0.128,72008
455,"Habersham County,GA",No,6,3,44066,0.218,0.337,0.258,0.187,0.149,0.207,51829
456,"Hall County,GA",Yes,3,3,192960,0.216,0.275,0.269,0.24,0.132,0.202,61631
457,"Hancock County,GA",No,7,4,8681,0.285,0.429,0.198,0.088,0.307,0.447,31716
458,"Haralson County,GA",Yes,1,3,28933,0.193,0.366,0.301,0.14,0.159,0.23,47662
459,"Harris County,GA",Yes,2,5,33337,0.092,0.235,0.374,0.299,0.087,0.128,74686
460,"Hart County,GA",No,6,0,25539,0.196,0.367,0.286,0.151,0.15,0.236,47171
461,"Heard County,GA",Yes,1,0,11701,0.207,0.435,0.26,0.098,0.171,0.257,46218
462,"Henry County,GA",Yes,1,0,218159,0.096,0.311,0.31,0.283,0.075,0.123,72970
463,"Houston County,GA",Yes,3,4,149677,0.091,0.272,0.364,0.273,0.121,0.175,60728
464,"Irwin County,GA",No,7,1,9296,0.184,0.406,0.267,0.143,0.243,0.333,38156
465,"Jackson County,GA",No,4,3,64835,0.163,0.323,0.304,0.21,0.087,0.132,68984
466,"Jasper County,GA",Yes,1,0,13797,0.214,0.389,0.289,0.108,0.154,0.238,51241
467,"Jeff Davis County,GA",No,7,3,15011,0.223,0.404,0.273,0.1,0.206,0.309,37211
468,"Jefferson County,GA",No,6,0,15960,0.249,0.413,0.228,0.11,0.223,0.352,38274
469,"Jenkins County,GA",No,6,0,8776,0.207,0.405,0.295,0.093,0.318,0.426,31419
470,"Johnson County,GA",No,7,4,9764,0.228,0.44,0.228,0.104,0.3,0.329,34849
471,"Jones County,GA",Yes,3,0,28580,0.126,0.367,0.306,0.201,0.145,0.206,55737
472,"Lamar County,GA",Yes,1,4,18463,0.133,0.401,0.295,0.171,0.173,0.243,48323
473,"Lanier County,GA",Yes,3,0,10320,0.206,0.357,0.273,0.164,0.203,0.307,41564
474,"Laurens County,GA",No,5,4,47580,0.149,0.434,0.262,0.156,0.246,0.347,42114
475,"Lee County,GA",Yes,3,0,29155,0.094,0.308,0.342,0.256,0.124,0.18,66090
476,"Liberty County,GA",Yes,3,4,62164,0.091,0.32,0.406,0.183,0.161,0.227,47685
477,"Lincoln County,GA",Yes,2,5,7833,0.176,0.414,0.276,0.135,0.172,0.254,46967
478,"Long County,GA",Yes,3,0,17545,0.148,0.315,0.381,0.155,0.168,0.237,46428
479,"Lowndes County,GA",Yes,3,0,113694,0.149,0.3,0.296,0.256,0.259,0.334,41820
480,"Lumpkin County,GA",No,6,4,31578,0.163,0.292,0.283,0.262,0.149,0.186,55583
481,"McDuffie County,GA",Yes,2,3,21558,0.178,0.405,0.279,0.137,0.199,0.313,42768
482,"McIntosh County,GA",Yes,3,5,14147,0.137,0.381,0.326,0.156,0.215,0.357,42513
483,"Macon County,GA",No,6,3,13690,0.272,0.341,0.301,0.086,0.305,0.392,32868
484,"Madison County,GA",Yes,3,0,28790,0.167,0.38,0.272,0.18,0.161,0.246,51338
485,"Marion County,GA",Yes,2,3,8528,0.231,0.381,0.258,0.131,0.228,0.367,39114
486,"Meriwether County,GA",Yes,1,4,21258,0.209,0.389,0.288,0.115,0.244,0.356,38886
487,"Miller County,GA",No,8,1,5881,0.177,0.381,0.319,0.123,0.224,0.312,42483
488,"Mitchell County,GA",No,6,3,22595,0.253,0.382,0.255,0.111,0.293,0.396,36788
489,"Monroe County,GA",Yes,3,4,26852,0.15,0.339,0.248,0.263,0.13,0.185,59362
490,"Montgomery County,GA",No,9,0,9047,0.183,0.39,0.285,0.141,0.221,0.289,41834
491,"Morgan County,GA",Yes,1,0,18171,0.135,0.348,0.309,0.208,0.127,0.204,57978
492,"Murray County,GA",Yes,3,3,39561,0.307,0.378,0.222,0.094,0.152,0.221,46810
493,"Muscogee County,GA",Yes,2,0,195676,0.127,0.273,0.339,0.262,0.201,0.284,46628
494,"Newton County,GA",Yes,1,3,105343,0.142,0.336,0.326,0.196,0.148,0.224,56598
495,"Oconee County,GA",Yes,3,0,36380,0.055,0.196,0.237,0.511,0.057,0.069,99497
496,"Oglethorpe County,GA",Yes,3,1,14803,0.206,0.366,0.258,0.169,0.138,0.214,51105
497,"Paulding County,GA",Yes,1,0,153564,0.099,0.331,0.328,0.241,0.078,0.117,73309
498,"Peach County,GA",Yes,3,3,27188,0.16,0.29,0.355,0.194,0.24,0.332,46525
499,"Pickens County,GA",Yes,1,5,30592,0.151,0.291,0.321,0.237,0.11,0.198,65062
500,"Pierce County,GA",No,6,0,19092,0.163,0.44,0.277,0.119,0.181,0.274,44389
501,"Pike County,GA",Yes,1,0,18051,0.13,0.409,0.301,0.159,0.106,0.146,66901
502,"Polk County,GA",No,4,3,41550,0.209,0.396,0.273,0.122,0.218,0.312,43679
503,"Pulaski County,GA",Yes,3,0,11408,0.196,0.375,0.305,0.124,0.239,0.366,40582
504,"Putnam County,GA",No,6,5,21449,0.146,0.375,0.257,0.222,0.161,0.295,51205
505,"Quitman County,GA",No,9,0,2330,0.324,0.343,0.242,0.091,0.255,0.405,33908
506,"Rabun County,GA",No,7,5,16420,0.158,0.34,0.254,0.248,0.142,0.251,44213
507,"Randolph County,GA",No,6,0,7186,0.242,0.372,0.27,0.117,0.308,0.443,28298
508,"Richmond County,GA",Yes,2,4,201436,0.166,0.307,0.313,0.213,0.219,0.341,40168
509,"Rockdale County,GA",Yes,1,0,88337,0.118,0.315,0.302,0.265,0.132,0.229,59673
510,"Schley County,GA",No,8,3,5174,0.157,0.353,0.361,0.129,0.181,0.246,45378
511,"Screven County,GA",No,6,3,14095,0.169,0.427,0.262,0.142,0.259,0.412,39048
512,"Seminole County,GA",No,6,1,8474,0.145,0.396,0.315,0.144,0.254,0.401,36869
513,"Spalding County,GA",Yes,1,0,64605,0.181,0.394,0.261,0.164,0.173,0.291,43510
514,"Stephens County,GA",No,7,0,25730,0.165,0.367,0.246,0.221,0.163,0.256,45850
515,"Stewart County,GA",No,8,4,6131,0.284,0.422,0.182,0.112,0.379,0.398,33053
516,"Sumter County,GA",No,6,4,30795,0.193,0.332,0.288,0.186,0.257,0.395,37562
517,"Talbot County,GA",No,8,0,6472,0.195,0.443,0.241,0.12,0.248,0.395,37265
518,"Taliaferro County,GA",No,8,0,1648,0.288,0.478,0.164,0.07,0.246,0.418,34090
519,"Tattnall County,GA",No,6,4,25409,0.246,0.391,0.232,0.132,0.256,0.327,41440
520,"Taylor County,GA",No,8,0,8308,0.218,0.375,0.295,0.112,0.229,0.355,36310
521,"Telfair County,GA",No,7,3,16210,0.297,0.459,0.161,0.084,0.319,0.367,34297
522,"Terrell County,GA",Yes,3,0,8957,0.234,0.319,0.324,0.123,0.278,0.445,35290
523,"Thomas County,GA",No,4,0,44697,0.174,0.309,0.287,0.231,0.202,0.307,41642
524,"Tift County,GA",No,5,0,40442,0.182,0.345,0.308,0.165,0.196,0.304,45680
525,"Toombs County,GA",No,7,0,27056,0.191,0.385,0.266,0.158,0.249,0.406,37148
526,"Towns County,GA",No,9,5,11268,0.108,0.308,0.322,0.262,0.16,0.24,45853
527,"Treutlen County,GA",No,7,0,6794,0.255,0.389,0.219,0.136,0.263,0.345,35069
528,"Troup County,GA",No,4,3,69332,0.171,0.343,0.301,0.185,0.202,0.277,45234
529,"Turner County,GA",No,6,0,8121,0.176,0.404,0.295,0.125,0.279,0.422,33261
530,"Twiggs County,GA",Yes,3,2,8406,0.292,0.376,0.238,0.094,0.213,0.33,42054
531,"Union County,GA",No,9,5,22508,0.111,0.342,0.323,0.224,0.138,0.244,45943
532,"Upson County,GA",No,6,0,26362,0.201,0.359,0.303,0.137,0.216,0.327,40965
533,"Walker County,GA",Yes,2,3,68805,0.181,0.362,0.297,0.159,0.155,0.222,43767
534,"Walton County,GA",Yes,1,0,88991,0.127,0.378,0.296,0.199,0.119,0.179,65416
535,"Ware County,GA",No,5,0,35673,0.171,0.409,0.282,0.139,0.236,0.356,38357
536,"Warren County,GA",No,8,0,5420,0.265,0.424,0.177,0.134,0.257,0.417,38352
537,"Washington County,GA",No,7,4,20589,0.198,0.425,0.237,0.14,0.259,0.396,39444
538,"Wayne County,GA",No,6,4,29833,0.181,0.406,0.285,0.129,0.186,0.287,44607
539,"Webster County,GA",No,8,3,2642,0.225,0.448,0.21,0.117,0.227,0.344,38187
540,"Wheeler County,GA",No,9,0,7866,0.22,0.487,0.164,0.128,0.396,0.367,32691
541,"White County,GA",No,6,5,28634,0.149,0.316,0.321,0.214,0.141,0.231,51579
542,"Whitfield County,GA",Yes,3,3,103707,0.306,0.289,0.247,0.157,0.142,0.195,47074
543,"Wilcox County,GA",No,8,1,8946,0.177,0.484,0.225,0.114,0.308,0.353,35961
544,"Wilkes County,GA",No,6,0,9997,0.195,0.448,0.231,0.126,0.203,0.323,39361
545,"Wilkinson County,GA",No,8,2,9158,0.155,0.523,0.216,0.106,0.233,0.393,41036
546,"Worth County,GA",Yes,3,1,20815,0.187,0.418,0.291,0.104,0.205,0.336,48708
547,"Hawaii County,HI",No,5,4,195761,0.076,0.304,0.325,0.295,0.156,0.225,56383
548,"Honolulu County,HI",Yes,2,4,981693,0.083,0.262,0.311,0.343,0.077,0.098,83695
549,"Kalawao County,HI",Yes,3,5,87,0.13,0.275,0.348,0.246,NA,NA,NA
550,"Kauai County,HI",No,5,5,70656,0.082,0.301,0.322,0.295,0.085,0.119,73981
551,"Maui County,HI",Yes,3,5,163374,0.08,0.318,0.336,0.266,0.086,0.105,78503
552,"Ada County,ID",Yes,2,0,436750,0.049,0.23,0.344,0.378,0.097,0.102,66827
553,"Adams County,ID",No,9,4,4009,0.104,0.377,0.329,0.191,0.132,0.241,45311
554,"Bannock County,ID",Yes,3,4,84565,0.081,0.265,0.382,0.272,0.138,0.155,51300
555,"Bear Lake County,ID",No,9,5,5964,0.062,0.388,0.347,0.203,0.107,0.144,53780
556,"Benewah County,ID",No,6,0,9117,0.117,0.389,0.342,0.151,0.147,0.228,48451
557,"Bingham County,ID",No,4,0,45534,0.125,0.3,0.368,0.207,0.12,0.159,50941
558,"Blaine County,ID",No,7,5,21945,0.116,0.221,0.281,0.382,0.07,0.081,76113
559,"Boise County,ID",Yes,2,4,7144,0.063,0.274,0.392,0.272,0.128,0.194,56837
560,"Bonner County,ID",No,6,5,42413,0.092,0.305,0.373,0.231,0.141,0.177,51373
561,"Bonneville County,ID",Yes,3,0,110904,0.083,0.261,0.355,0.301,0.106,0.132,60444
